,Data,Preco
1070,2020-02-19,59.72
1071,2020-02-18,57.35
1072,2020-02-17,57.83
1073,2020-02-14,57.37
1074,2020-02-13,56.34
1075,2020-02-12,55.54
1076,2020-02-11,54.0
1077,2020-02-10,53.39
1078,2020-02-07,54.53
1079,2020-02-06,55.18
1080,2020-02-05,55.36
1081,2020-02-04,53.9
1082,2020-02-03,54.0
1083,2020-01-31,57.77
1084,2020-01-30,57.72
1085,2020-01-29,59.46
1086,2020-01-28,59.37
1087,2020-01-27,58.54
1088,2020-01-24,59.34
1089,2020-01-23,61.26
1090,2020-01-22,62.11
1091,2020-01-21,63.66
1092,2020-01-20,64.63
1093,2020-01-17,64.05
1094,2020-01-16,64.63
1095,2020-01-15,63.29
1096,2020-01-14,64.45
1097,2020-01-13,64.14
1098,2020-01-10,66.77
1099,2020-01-09,66.58
1100,2020-01-08,67.31
1101,2020-01-07,68.74
1102,2020-01-06,70.25
1103,2020-01-03,69.08
1104,2020-01-02,67.05
1105,2019-12-31,67.77
1106,2019-12-30,68.3
1107,2019-12-27,68.91
1108,2019-12-26,69.26
1109,2019-12-24,69.26
1110,2019-12-23,67.49
1111,2019-12-20,68.66
1112,2019-12-19,69.7
1113,2019-12-18,69.12
1114,2019-12-16,68.04
1115,2019-12-13,67.44
1116,2019-12-12,66.67
1117,2019-12-11,65.37
1118,2019-12-10,66.57
1119,2019-12-09,66.44
1120,2019-12-06,66.5
1121,2019-12-05,65.67
1122,2019-12-04,65.25
1123,2019-12-03,62.95
1124,2019-12-02,63.2
1125,2019-11-29,64.5
1126,2019-11-28,64.68
1127,2019-11-27,65.03
1128,2019-11-26,64.82
1129,2019-11-25,64.67
1130,2019-11-22,64.83
1131,2019-11-21,64.99
1132,2019-11-20,63.8
1133,2019-11-19,62.37
1134,2019-11-18,62.82
1135,2019-11-15,63.32
1136,2019-11-14,62.46
1137,2019-11-13,62.27
1138,2019-11-12,62.19
1139,2019-11-11,62.58
1140,2019-11-08,62.0
1141,2019-11-07,62.6
1142,2019-11-06,62.11
1143,2019-11-05,62.72
1144,2019-11-04,62.52
1145,2019-11-01,60.17
1146,2019-10-31,59.3
1147,2019-10-30,60.22
1148,2019-10-29,61.05
1149,2019-10-28,60.39
1150,2019-10-25,62.06
1151,2019-10-24,61.71
1152,2019-10-23,60.52
1153,2019-10-22,60.5
1154,2019-10-21,58.95
1155,2019-10-18,59.96
1156,2019-10-17,59.35
1157,2019-10-16,59.3
1158,2019-10-15,59.19
1159,2019-10-14,58.81
1160,2019-10-11,60.59
1161,2019-10-10,59.08
1162,2019-10-09,59.7
1163,2019-10-08,58.14
1164,2019-10-07,59.46
1165,2019-10-04,59.13
1166,2019-10-03,58.01
1167,2019-10-02,57.92
1168,2019-10-01,60.06
1169,2019-09-30,60.99
1170,2019-09-27,62.48
1171,2019-09-26,62.08
1172,2019-09-25,62.41
1173,2019-09-24,64.13
1174,2019-09-23,64.66
1175,2019-09-20,65.23
1176,2019-09-19,64.25
1177,2019-09-18,64.29
1178,2019-09-17,65.59
1179,2019-09-16,68.42
1180,2019-09-13,61.25
1181,2019-09-12,60.76
1182,2019-09-11,63.02
1183,2019-09-10,64.67
1184,2019-09-09,63.99
1185,2019-09-06,61.28
1186,2019-09-05,62.7
1187,2019-09-04,60.68
1188,2019-09-03,57.93
1189,2019-09-02,58.55
1190,2019-08-30,61.04
1191,2019-08-29,60.59
1192,2019-08-28,60.42
1193,2019-08-27,58.44
1194,2019-08-26,58.64
1195,2019-08-23,58.64
1196,2019-08-22,59.81
1197,2019-08-21,60.6
1198,2019-08-20,59.03
1199,2019-08-19,59.79
1200,2019-08-16,59.0
1201,2019-08-15,57.37
1202,2019-08-14,57.86
1203,2019-08-13,59.9
1204,2019-08-12,57.13
1205,2019-08-09,57.37
1206,2019-08-08,56.29
1207,2019-08-07,55.03
1208,2019-08-06,58.63
1209,2019-08-05,59.32
1210,2019-08-02,61.12
1211,2019-08-01,62.9
1212,2019-07-31,64.07
1213,2019-07-30,62.55
1214,2019-07-29,62.29
1215,2019-07-26,62.46
1216,2019-07-25,63.47
1217,2019-07-24,63.83
1218,2019-07-23,62.28
1219,2019-07-22,61.96
1220,2019-07-19,61.04
1221,2019-07-18,60.7
1222,2019-07-17,63.67
1223,2019-07-16,65.87
1224,2019-07-15,66.86
1225,2019-07-12,66.65
1226,2019-07-11,67.64
1227,2019-07-10,66.41
1228,2019-07-09,64.3
1229,2019-07-08,64.89
1230,2019-07-05,64.23
1231,2019-07-04,63.62
1232,2019-07-03,63.53
1233,2019-07-02,62.72
1234,2019-07-01,65.1
1235,2019-06-28,67.52
1236,2019-06-27,66.78
1237,2019-06-26,66.85
1238,2019-06-25,66.24
1239,2019-06-24,65.16
1240,2019-06-21,65.99
1241,2019-06-20,65.44
1242,2019-06-19,62.85
1243,2019-06-18,63.35
1244,2019-06-17,62.56
1245,2019-06-14,63.13
1246,2019-06-13,63.28
1247,2019-06-12,61.66
1248,2019-06-11,63.56
1249,2019-06-10,64.31
1250,2019-06-07,64.1
1251,2019-06-06,62.77
1252,2019-06-05,62.14
1253,2019-06-04,63.56
1254,2019-06-03,63.16
1255,2019-06-01,63.16
1256,2019-05-31,66.78
1257,2019-05-30,69.55
1258,2019-05-29,70.64
1259,2019-05-28,70.19
1260,2019-05-27,67.98
1261,2019-05-24,67.98
1262,2019-05-23,68.37
1263,2019-05-22,71.94
1264,2019-05-21,72.94
1265,2019-05-20,73.21
1266,2019-05-17,73.94
1267,2019-05-16,74.7
1268,2019-05-15,73.09
1269,2019-05-14,72.53
1270,2019-05-13,72.35
1271,2019-05-10,71.63
1272,2019-05-09,70.61
1273,2019-05-08,71.09
1274,2019-05-07,70.98
1275,2019-05-06,71.95
1276,2019-05-03,71.95
1277,2019-05-02,70.56
1278,2019-05-01,72.01
1279,2019-04-30,72.19
1280,2019-04-29,71.22
1281,2019-04-26,71.03
1282,2019-04-25,74.94
1283,2019-04-24,73.59
1284,2019-04-23,74.39
1285,2019-04-18,70.71
1286,2019-04-17,71.14
1287,2019-04-16,70.74
1288,2019-04-15,70.9
1289,2019-04-12,71.57
1290,2019-04-11,71.3
1291,2019-04-10,71.63
1292,2019-04-09,71.02
1293,2019-04-08,71.12
1294,2019-04-05,69.93
1295,2019-04-04,69.8
1296,2019-04-03,69.21
1297,2019-04-02,69.68
1298,2019-04-01,69.08
1299,2019-03-29,67.93
1300,2019-03-28,66.08
1301,2019-03-27,67.35
1302,2019-03-26,67.51
1303,2019-03-25,67.37
1304,2019-03-22,66.29
1305,2019-03-21,68.3
1306,2019-03-20,68.35
1307,2019-03-19,67.13
1308,2019-03-18,66.65
1309,2019-03-15,66.11
1310,2019-03-14,66.18
1311,2019-03-13,65.89
1312,2019-03-12,65.33
1313,2019-03-11,65.06
1314,2019-03-08,65.66
1315,2019-03-07,64.82
1316,2019-03-06,64.51
1317,2019-03-05,64.24
1318,2019-03-04,64.44
1319,2019-03-01,63.71
1320,2019-02-28,65.03
1321,2019-02-27,65.55
1322,2019-02-26,64.51
1323,2019-02-25,64.02
1324,2019-02-22,66.91
1325,2019-02-21,66.91
1326,2019-02-20,66.82
1327,2019-02-19,65.86
1328,2019-02-18,66.41
1329,2019-02-16,65.65
1330,2019-02-15,64.0
1331,2019-02-14,63.27
1332,2019-02-13,62.58
1333,2019-02-12,61.3
1334,2019-02-11,61.3
1335,2019-02-09,61.37
1336,2019-02-08,61.01
1337,2019-02-07,62.22
1338,2019-02-06,61.67
1339,2019-02-05,62.26
1340,2019-02-04,62.26
1341,2019-02-02,61.86
1342,2019-02-01,62.46
1343,2019-01-31,61.89
1344,2019-01-30,60.98
1345,2019-01-29,59.71
1346,2019-01-28,59.71
1347,2019-01-26,61.49
1348,2019-01-25,61.09
1349,2019-01-24,61.05
1350,2019-01-23,60.9
1351,2019-01-22,62.18
1352,2019-01-21,62.18
1353,2019-01-19,62.04
1354,2019-01-18,59.85
1355,2019-01-17,59.81
1356,2019-01-16,58.65
1357,2019-01-15,58.8
1358,2019-01-14,58.8
1359,2019-01-12,59.24
1360,2019-01-11,60.47
1361,2019-01-10,59.46
1362,2019-01-09,56.91
1363,2019-01-08,57.1
1364,2019-01-07,57.1
1365,2019-01-05,55.64
1366,2019-01-04,53.23
1367,2019-01-03,54.06
1368,2019-01-02,54.06
1369,2018-12-29,50.57
1370,2018-12-28,51.49
1371,2018-12-27,51.49
1372,2018-12-22,51.93
1373,2018-12-21,52.84
1374,2018-12-20,55.6
1375,2018-12-19,55.26
1376,2018-12-18,57.59
1377,2018-12-17,57.59
1378,2018-12-15,58.56
1379,2018-12-14,59.03
1380,2018-12-13,59.94
1381,2018-12-12,59.73
1382,2018-12-11,60.29
1383,2018-12-10,60.29
1384,2018-12-08,61.71
1385,2018-12-07,57.83
1386,2018-12-06,61.4
1387,2018-12-05,61.22
1388,2018-12-04,60.17
1389,2018-12-03,60.17
1390,2018-12-01,57.71
1391,2018-11-30,58.29
1392,2018-11-29,57.97
1393,2018-11-28,59.58
1394,2018-11-27,59.7
1395,2018-11-26,59.7
1396,2018-11-24,57.69
1397,2018-11-23,61.11
1398,2018-11-22,61.65
1399,2018-11-21,61.5
1400,2018-11-20,64.14
1401,2018-11-19,64.14
1402,2018-11-17,65.29
1403,2018-11-16,65.61
1404,2018-11-15,64.88
1405,2018-11-14,65.45
1406,2018-11-13,69.81
1407,2018-11-12,69.81
1408,2018-11-10,69.01
1409,2018-11-09,69.29
1410,2018-11-08,70.1
1411,2018-11-07,70.64
1412,2018-11-06,72.68
1413,2018-11-05,72.68
1414,2018-11-03,71.11
1415,2018-11-02,71.25
1416,2018-11-01,74.84
1417,2018-10-31,75.68
1418,2018-10-30,77.56
1419,2018-10-29,77.56
1420,2018-10-27,77.4
1421,2018-10-26,77.3
1422,2018-10-25,77.34
1423,2018-10-24,78.67
1424,2018-10-23,80.45
1425,2018-10-22,80.45
1426,2018-10-20,80.38
1427,2018-10-19,80.3
1428,2018-10-18,79.91
1429,2018-10-17,80.53
1430,2018-10-16,80.91
1431,2018-10-15,80.91
1432,2018-10-13,80.71
1433,2018-10-12,81.35
1434,2018-10-11,83.82
1435,2018-10-10,85.16
1436,2018-10-09,84.22
1437,2018-10-08,85.16
1438,2018-10-07,84.22
1439,2018-10-06,85.12
1440,2018-10-05,86.07
1441,2018-10-04,85.45
1442,2018-10-03,85.63
1443,2018-10-02,84.94
1444,2018-10-01,84.94
1445,2018-09-29,82.72
1446,2018-09-28,81.54
1447,2018-09-27,81.87
1448,2018-09-26,82.21
1449,2018-09-25,80.89
1450,2018-09-24,80.89
1451,2018-09-22,78.9
1452,2018-09-21,79.03
1453,2018-09-20,79.43
1454,2018-09-19,79.25
1455,2018-09-18,78.22
1456,2018-09-17,78.22
1457,2018-09-15,77.87
1458,2018-09-14,77.66
1459,2018-09-13,80.02
1460,2018-09-12,78.22
1461,2018-09-11,76.77
1462,2018-09-10,76.77
1463,2018-09-08,75.55
1464,2018-09-07,75.67
1465,2018-09-06,76.68
1466,2018-09-05,77.51
1467,2018-09-04,77.81
1468,2018-09-03,77.81
1469,2018-09-01,76.94
1470,2018-08-31,77.05
1471,2018-08-30,76.07
1472,2018-08-29,75.91
1473,2018-08-28,74.41
1474,2018-08-27,74.41
1475,2018-08-25,74.41
1476,2018-08-24,73.73
1477,2018-08-23,72.96
1478,2018-08-22,71.65
1479,2018-08-21,71.11
1480,2018-08-20,71.11
1481,2018-08-18,70.14
1482,2018-08-17,69.21
1483,2018-08-16,68.38
1484,2018-08-15,70.77
1485,2018-08-14,70.62
1486,2018-08-13,70.62
1487,2018-08-11,71.0
1488,2018-08-10,70.55
1489,2018-08-09,70.71
1490,2018-08-08,72.31
1491,2018-08-07,72.51
1492,2018-08-06,72.51
1493,2018-08-04,72.48
1494,2018-08-03,72.95
1495,2018-08-02,72.28
1496,2018-08-01,74.16
1497,2018-07-31,74.99
1498,2018-07-30,74.99
1499,2018-07-28,74.84
1500,2018-07-27,74.51
1501,2018-07-26,73.67
1502,2018-07-25,73.53
1503,2018-07-24,73.45
1504,2018-07-23,73.45
1505,2018-07-21,71.99
1506,2018-07-20,71.94
1507,2018-07-19,70.52
1508,2018-07-18,70.87
1509,2018-07-17,71.03
1510,2018-07-16,71.03
1511,2018-07-14,74.11
1512,2018-07-13,72.11
1513,2018-07-12,75.35
1514,2018-07-11,77.8
1515,2018-07-10,77.08
1516,2018-07-09,77.08
1517,2018-07-07,74.98
1518,2018-07-06,77.09
1519,2018-07-05,76.99
1520,2018-07-04,75.87
1521,2018-07-03,76.71
1522,2018-07-02,76.71
1523,2018-06-30,77.44
1524,2018-06-29,76.26
1525,2018-06-28,76.09
1526,2018-06-27,73.58
1527,2018-06-26,72.82
1528,2018-06-25,72.82
1529,2018-06-23,73.67
1530,2018-06-22,72.87
1531,2018-06-21,74.25
1532,2018-06-20,74.92
1533,2018-06-19,74.87
1534,2018-06-18,74.87
1535,2018-06-16,72.02
1536,2018-06-15,74.77
1537,2018-06-14,75.07
1538,2018-06-13,74.86
1539,2018-06-12,74.58
1540,2018-06-11,74.58
1541,2018-06-09,75.11
1542,2018-06-08,75.23
1543,2018-06-07,73.23
1544,2018-06-06,72.91
1545,2018-06-05,73.41
1546,2018-06-04,73.41
1547,2018-06-02,74.54
1548,2018-06-01,76.45
1549,2018-05-31,75.89
1550,2018-05-30,74.51
1551,2018-05-29,74.51
1552,2018-05-26,76.6
1553,2018-05-25,78.9
1554,2018-05-24,78.69
1555,2018-05-23,80.42
1556,2018-05-22,78.34
1557,2018-05-21,78.34
1558,2018-05-19,78.38
1559,2018-05-18,80.09
1560,2018-05-17,78.19
1561,2018-05-16,78.94
1562,2018-05-15,78.17
1563,2018-05-14,78.17
1564,2018-05-12,77.37
1565,2018-05-11,77.59
1566,2018-05-10,77.6
1567,2018-05-09,74.16
1568,2018-05-08,74.75
1569,2018-05-07,74.75
1570,2018-05-05,74.75
1571,2018-05-04,73.45
1572,2018-05-03,73.14
1573,2018-05-02,74.85
1574,2018-05-01,75.92
1575,2018-04-30,75.92
1576,2018-04-28,75.33
1577,2018-04-27,75.39
1578,2018-04-26,73.79
1579,2018-04-25,75.86
1580,2018-04-24,74.54
1581,2018-04-23,74.54
1582,2018-04-21,74.62
1583,2018-04-20,74.85
1584,2018-04-19,73.73
1585,2018-04-18,71.71
1586,2018-04-17,72.05
1587,2018-04-16,72.05
1588,2018-04-14,73.18
1589,2018-04-13,71.44
1590,2018-04-12,72.74
1591,2018-04-11,70.67
1592,2018-04-10,68.19
1593,2018-04-09,68.19
1594,2018-04-07,66.51
1595,2018-04-06,66.54
1596,2018-04-05,66.04
1597,2018-04-04,69.02
1598,2018-04-03,69.02
1599,2018-03-30,69.02
1600,2018-03-29,68.13
1601,2018-03-28,68.63
1602,2018-03-27,68.81
1603,2018-03-26,68.81
1604,2018-03-24,69.03
1605,2018-03-23,68.98
1606,2018-03-22,68.15
1607,2018-03-21,66.0
1608,2018-03-20,64.82
1609,2018-03-19,64.82
1610,2018-03-17,64.68
1611,2018-03-16,63.67
1612,2018-03-15,63.61
1613,2018-03-14,64.2
1614,2018-03-13,64.53
1615,2018-03-12,64.53
1616,2018-03-10,65.19
1617,2018-03-09,63.87
1618,2018-03-08,65.09
1619,2018-03-07,65.67
1620,2018-03-06,65.78
1621,2018-03-05,65.78
1622,2018-03-03,64.26
1623,2018-03-02,64.23
1624,2018-03-01,66.08
1625,2018-02-28,67.59
1626,2018-02-27,67.96
1627,2018-02-26,67.96
1628,2018-02-24,67.04
1629,2018-02-23,66.12
1630,2018-02-22,64.81
1631,2018-02-21,64.68
1632,2018-02-20,64.95
1633,2018-02-19,64.95
1634,2018-02-18,64.3
1635,2018-02-17,62.86
1636,2018-02-16,62.29
1637,2018-02-15,61.94
1638,2018-02-14,62.2
1639,2018-02-13,61.94
1640,2018-02-12,62.2
1641,2018-02-11,63.04
1642,2018-02-10,64.26
1643,2018-02-09,65.74
1644,2018-02-08,66.75
1645,2018-02-07,67.69
1646,2018-02-06,66.75
1647,2018-02-05,67.69
1648,2018-02-04,67.45
1649,2018-02-03,68.6
1650,2018-02-02,67.78
1651,2018-02-01,67.78
1652,2018-01-31,68.41
1653,2018-01-30,67.78
1654,2018-01-29,68.41
1655,2018-01-28,70.08
1656,2018-01-27,71.08
1657,2018-01-26,69.91
1658,2018-01-25,69.81
1659,2018-01-24,69.32
1660,2018-01-23,69.81
1661,2018-01-22,69.32
1662,2018-01-21,68.56
1663,2018-01-20,69.48
1664,2018-01-19,69.19
1665,2018-01-18,69.4
1666,2018-01-17,70.31
1667,2018-01-16,69.4
1668,2018-01-15,70.31
1669,2018-01-14,69.64
1670,2018-01-13,70.36
1671,2018-01-12,69.79
1672,2018-01-11,69.08
1673,2018-01-10,68.48
1674,2018-01-09,69.08
1675,2018-01-08,68.48
1676,2018-01-07,68.01
1677,2018-01-06,68.73
1678,2018-01-05,67.85
1679,2018-01-04,66.65
1680,2018-01-03,66.65
1681,2018-01-02,66.65
1682,2018-01-01,66.65
1683,2017-12-31,66.73
1684,2017-12-30,66.8
1685,2017-12-29,66.03
1686,2017-12-28,64.61
1687,2017-12-27,66.03
1688,2017-12-26,64.61
1689,2017-12-24,64.61
1690,2017-12-23,64.64
1691,2017-12-22,64.43
1692,2017-12-21,63.69
1693,2017-12-20,64.45
1694,2017-12-19,63.69
1695,2017-12-18,64.45
1696,2017-12-17,63.81
1697,2017-12-16,63.72
1698,2017-12-15,63.66
1699,2017-12-14,64.96
1700,2017-12-13,65.62
1701,2017-12-12,64.96
1702,2017-12-11,65.62
1703,2017-12-10,63.86
1704,2017-12-09,62.37
1705,2017-12-08,62.25
1706,2017-12-07,63.45
1707,2017-12-06,63.45
1708,2017-12-05,63.45
1709,2017-12-04,63.45
1710,2017-12-03,64.57
1711,2017-12-02,63.53
1712,2017-12-01,63.74
1713,2017-11-30,63.56
1714,2017-11-29,63.25
1715,2017-11-28,63.56
1716,2017-11-27,63.25
1717,2017-11-26,63.58
1718,2017-11-25,63.27
1719,2017-11-24,62.92
1720,2017-11-23,62.28
1721,2017-11-22,61.34
1722,2017-11-21,62.28
1723,2017-11-20,61.34
1724,2017-11-19,61.34
1725,2017-11-18,61.18
1726,2017-11-17,61.25
1727,2017-11-16,60.91
1728,2017-11-15,62.94
1729,2017-11-14,60.91
1730,2017-11-13,62.94
1731,2017-11-12,64.35
1732,2017-11-11,64.49
1733,2017-11-10,63.96
1734,2017-11-09,64.36
1735,2017-11-08,64.27
1736,2017-11-07,64.36
1737,2017-11-06,64.27
1738,2017-11-05,61.42
1739,2017-11-04,60.79
1740,2017-11-03,60.98
1741,2017-11-02,61.35
1742,2017-11-01,60.65
1743,2017-10-31,61.35
1744,2017-10-30,60.65
1745,2017-10-29,60.15
1746,2017-10-28,58.75
1747,2017-10-27,58.45
1748,2017-10-26,57.84
1749,2017-10-25,57.69
1750,2017-10-24,57.84
1751,2017-10-23,57.69
1752,2017-10-22,57.89
1753,2017-10-21,57.82
1754,2017-10-20,58.05
1755,2017-10-19,57.63
1756,2017-10-18,57.49
1757,2017-10-17,57.63
1758,2017-10-16,57.49
1759,2017-10-15,56.86
1760,2017-10-14,56.13
1761,2017-10-13,56.13
1762,2017-10-12,56.62
1763,2017-10-11,55.29
1764,2017-10-10,56.62
1765,2017-10-09,55.29
1766,2017-10-08,55.5
1767,2017-10-07,57.09
1768,2017-10-06,56.0
1769,2017-10-05,56.12
1770,2017-10-04,55.67
1771,2017-10-03,56.12
1772,2017-10-02,55.67
1773,2017-10-01,57.02
1774,2017-09-30,58.8
1775,2017-09-29,58.74
1776,2017-09-28,59.77
1777,2017-09-27,59.42
1778,2017-09-26,59.77
1779,2017-09-25,59.42
1780,2017-09-24,58.16
1781,2017-09-23,57.73
1782,2017-09-22,57.2
1783,2017-09-21,56.58
1784,2017-09-20,55.5
1785,2017-09-19,56.58
1786,2017-09-18,55.5
1787,2017-09-17,56.18
1788,2017-09-16,56.76
1789,2017-09-15,55.52
1790,2017-09-14,55.06
1791,2017-09-13,54.2
1792,2017-09-12,55.06
1793,2017-09-11,54.2
1794,2017-09-10,54.55
1795,2017-09-09,54.16
1796,2017-09-08,54.48
1797,2017-09-07,53.63
1798,2017-09-06,52.6
1799,2017-09-05,53.63
1800,2017-09-04,52.6
1801,2017-09-03,53.15
1802,2017-09-02,52.69
1803,2017-09-01,51.91
1804,2017-08-31,51.64
1805,2017-08-30,51.87
1806,2017-08-29,51.64
1807,2017-08-28,51.87
1808,2017-08-27,51.87
1809,2017-08-26,51.73
1810,2017-08-25,52.31
1811,2017-08-24,52.29
1812,2017-08-23,51.94
1813,2017-08-22,52.29
1814,2017-08-21,51.94
1815,2017-08-20,50.96
1816,2017-08-19,50.37
1817,2017-08-18,50.39
1818,2017-08-17,49.9
1819,2017-08-16,51.29
1820,2017-08-15,49.9
1821,2017-08-14,51.29
1822,2017-08-13,51.47
1823,2017-08-12,52.59
1824,2017-08-11,52.16
1825,2017-08-10,52.18
1826,2017-08-09,51.42
1827,2017-08-08,52.18
1828,2017-08-07,51.42
1829,2017-08-06,52.48
1830,2017-08-05,52.88
1831,2017-08-04,52.09
1832,2017-08-03,50.77
1833,2017-08-02,51.99
1834,2017-08-01,50.77
1835,2017-07-31,51.99
1836,2017-07-30,52.0
1837,2017-07-29,50.67
1838,2017-07-28,50.08
1839,2017-07-27,49.19
1840,2017-07-26,47.81
1841,2017-07-25,49.19
1842,2017-07-24,47.81
1843,2017-07-23,47.47
1844,2017-07-22,48.54
1845,2017-07-21,48.34
1846,2017-07-20,47.92
1847,2017-07-19,47.66
1848,2017-07-18,47.92
1849,2017-07-17,47.66
1850,2017-07-16,47.89
1851,2017-07-15,47.65
1852,2017-07-14,46.73
1853,2017-07-13,46.68
1854,2017-07-12,46.57
1855,2017-07-11,46.68
1856,2017-07-10,46.57
1857,2017-07-09,46.47
1858,2017-07-08,48.53
1859,2017-07-07,47.58
1860,2017-07-06,49.15
1861,2017-07-05,49.13
1862,2017-07-04,49.15
1863,2017-07-03,49.13
1864,2017-07-02,47.08
1865,2017-07-01,47.02
1866,2017-06-30,46.45
1867,2017-06-29,46.17
1868,2017-06-28,44.09
1869,2017-06-27,46.17
1870,2017-06-26,44.09
1871,2017-06-25,44.14
1872,2017-06-24,44.46
1873,2017-06-23,44.62
1874,2017-06-22,43.98
1875,2017-06-21,45.93
1876,2017-06-20,43.98
1877,2017-06-19,45.93
1878,2017-06-18,45.7
1879,2017-06-17,45.61
1880,2017-06-16,45.47
1881,2017-06-15,46.95
1882,2017-06-14,47.18
1883,2017-06-13,46.95
1884,2017-06-12,47.18
1885,2017-06-11,46.64
1886,2017-06-10,46.3
1887,2017-06-09,47.08
1888,2017-06-08,48.11
1889,2017-06-07,48.25
1890,2017-06-06,48.11
1891,2017-06-05,48.25
1892,2017-06-04,48.46
1893,2017-06-03,50.41
1894,2017-06-02,49.4
1895,2017-06-01,50.65
1896,2017-05-31,52.25
1897,2017-05-30,50.65
1898,2017-05-29,52.25
1899,2017-05-28,50.84
1900,2017-05-27,52.25
1901,2017-05-26,53.29
1902,2017-05-25,53.19
1903,2017-05-24,53.35
1904,2017-05-23,53.19
1905,2017-05-22,53.35
1906,2017-05-21,52.78
1907,2017-05-20,51.71
1908,2017-05-19,51.76
1909,2017-05-18,51.21
1910,2017-05-17,51.29
1911,2017-05-16,51.21
1912,2017-05-15,51.29
1913,2017-05-14,49.08
1914,2017-05-13,49.18
1915,2017-05-12,48.09
1916,2017-05-11,47.06
1917,2017-05-10,46.61
1918,2017-05-09,47.06
1919,2017-05-08,46.61
1920,2017-05-07,47.45
1921,2017-05-06,47.53
1922,2017-05-05,48.82
1923,2017-05-04,49.31
1924,2017-05-03,50.41
1925,2017-05-02,49.31
1926,2017-05-01,50.41
1927,2017-04-30,49.46
1928,2017-04-29,49.46
1929,2017-04-28,49.99
1930,2017-04-27,49.37
1931,2017-04-26,49.45
1932,2017-04-25,49.37
1933,2017-04-24,49.45
1934,2017-04-23,49.93
1935,2017-04-22,50.66
1936,2017-04-21,52.43
1937,2017-04-20,52.6
1938,2017-04-19,54.79
1939,2017-04-18,52.6
1940,2017-04-17,54.79
1941,2017-04-15,54.75
1942,2017-04-14,54.75
1943,2017-04-13,54.73
1944,2017-04-12,54.79
1945,2017-04-11,54.73
1946,2017-04-10,54.79
1947,2017-04-09,54.24
1948,2017-04-08,53.62
1949,2017-04-07,53.41
1950,2017-04-06,53.08
1951,2017-04-05,52.04
1952,2017-04-04,53.08
1953,2017-04-03,52.04
1954,2017-04-02,52.2
1955,2017-04-01,52.25
1956,2017-03-31,51.36
1957,2017-03-30,50.72
1958,2017-03-29,50.12
1959,2017-03-28,50.72
1960,2017-03-27,50.12
1961,2017-03-26,49.97
1962,2017-03-25,50.17
1963,2017-03-24,49.56
1964,2017-03-23,50.14
1965,2017-03-22,50.67
1966,2017-03-21,50.14
1967,2017-03-20,50.67
1968,2017-03-19,50.58
1969,2017-03-18,50.56
1970,2017-03-17,50.63
1971,2017-03-16,49.6
1972,2017-03-15,50.1
1973,2017-03-14,49.6
1974,2017-03-13,50.1
1975,2017-03-12,50.63
1976,2017-03-11,50.65
1977,2017-03-10,53.3
1978,2017-03-09,54.61
1979,2017-03-08,54.73
1980,2017-03-07,54.61
1981,2017-03-06,54.73
1982,2017-03-05,54.12
1983,2017-03-04,54.16
1984,2017-03-03,55.72
1985,2017-03-02,53.36
1986,2017-03-01,54.65
1987,2017-02-28,53.36
1988,2017-02-27,54.65
1989,2017-02-26,54.69
1990,2017-02-25,55.82
1991,2017-02-24,54.9
1992,2017-02-23,56.34
1993,2017-02-22,55.25
1994,2017-02-21,56.34
1995,2017-02-20,54.48
1996,2017-02-19,54.16
1997,2017-02-18,54.57
1998,2017-02-17,54.96
1999,2017-02-16,54.15
2000,2017-02-15,54.57
2001,2017-02-14,54.96
2002,2017-02-13,55.2
2003,2017-02-12,53.98
2004,2017-02-11,54.42
2005,2017-02-10,53.79
2006,2017-02-09,55.02
2007,2017-02-08,54.42
2008,2017-02-07,53.79
